Run 14989
Subrun 399
Event 3990012
Cluster 0
1.72817 -15.75 15.65
0.474859 -13.65 29.15
0.474859 -13.65 24.65
-0.2 -13.95 38.15
-0.2 -13.95 33.65
-0.2 -13.95 29.15
-0.508507 -13.95 38.15
-0.508507 -13.95 33.65
0.629113 -15.45 24.65
Cluster 2
44.09 8.25 14.75
43.2802 8.55 41.75
43.2802 8.55 32.75
43.3381 8.55 42.05
43.3381 8.55 33.05
43.2416 8.55 41.15
43.2416 8.55 32.15
43.2416 8.55 41.45
43.2416 8.55 32.45
42.2197 8.25 59.75
42.2197 8.25 82.25
42.6054 8.25 59.75
42.6054 8.25 82.25
42.6054 8.25 32.75
42.9524 8.25 32.45
42.1812 8.25 59.45
42.1812 8.25 81.95
42.4897 8.25 59.45
42.4897 8.25 81.95
43.2609 8.55 45.05
43.2609 8.55 36.05
43.126 8.55 45.05
43.126 8.55 36.05
43.4152 8.55 45.05
43.4152 8.55 36.05
43.4152 8.55 27.05
43.0488 8.55 44.75
43.7237 8.55 26.75
43.2224 8.55 43.85
43.2224 8.55 34.85
43.608 8.55 34.85
43.608 8.55 25.85
43.5502 8.55 34.55
43.5502 8.55 25.55
43.2031 8.55 43.55
43.2031 8.55 34.55
42.1812 8.25 61.55
42.1812 8.25 84.05
42.2004 8.25 61.25
42.2004 8.25 83.75
42.2197 8.25 63.05
42.2197 8.25 85.55
42.7596 8.25 63.05
42.7596 8.25 36.05
42.1812 8.25 63.35
42.1812 8.25 85.85
42.2968 8.25 62.45
42.2968 8.25 84.95
42.8367 8.25 62.45
42.8367 8.25 35.45
42.2583 8.25 62.75
42.2583 8.25 85.25
42.239 8.25 61.85
42.239 8.25 84.35
42.2583 8.25 62.15
42.2583 8.25 84.65
42.2004 8.25 60.95
42.2004 8.25 83.45
42.1619 8.25 60.35
42.1619 8.25 82.85
42.6439 8.25 60.05
42.6439 8.25 82.55
42.6439 8.25 33.05
42.2004 8.25 60.05
42.2004 8.25 82.55
43.1838 8.55 45.35
43.1838 8.55 36.35
43.3381 8.55 45.35
43.3381 8.55 36.35
43.6466 8.55 36.35
43.6466 8.55 27.35
43.0874 8.55 44.45
43.0874 8.55 35.45
43.2416 8.55 44.15
43.2416 8.55 35.15
43.5887 8.55 35.15
43.5887 8.55 26.15
43.2609 8.55 43.25
43.2609 8.55 34.25
43.1645 8.55 43.25
43.1645 8.55 34.25
43.6658 8.55 34.25
43.6658 8.55 25.25
43.2802 8.25 34.25
43.2609 8.55 42.95
43.2609 8.55 33.95
43.8201 8.55 24.95
43.2416 8.55 42.35
43.2416 8.55 33.35
43.6466 8.55 33.35
43.6466 8.55 24.35
43.2416 8.55 42.65
43.2416 8.55 33.65
Cluster 3
10.8484 -9.15 82.25
10.8484 -11.55 14.75
10.8484 -9.15 77.75
10.8484 -9.15 68.75
9.1709 -11.85 28.25
9.1709 -9.45 82.25
9.1709 -11.85 23.75
9.1709 -11.85 19.25
12.1403 -10.35 50.75
12.1403 -10.35 46.25
12.1403 -10.35 32.75
12.1403 -10.35 19.25
12.1403 -10.35 41.75
12.1403 -10.35 37.25
13.6635 -8.85 19.55
13.6635 -11.25 19.55
9.11306 -11.85 28.55
9.11306 -9.45 82.55
9.11306 -11.85 24.05
9.11306 -11.85 19.55
9.46013 -12.75 28.55
9.46013 -10.35 82.55
9.46013 -12.75 24.05
9.46013 -12.75 19.55
9.40228 -10.95 27.65
9.40228 -8.55 81.65
9.40228 -10.95 23.15
9.40228 -10.95 18.65
9.22875 -11.85 27.65
9.22875 -9.45 81.65
9.22875 -11.85 23.15
9.22875 -11.85 18.65
12.3524 -10.35 45.65
12.3524 -10.35 32.15
12.3524 -10.35 18.65
12.3524 -10.35 41.15
12.3524 -10.35 36.65
12.3524 -12.75 14.15
12.5838 -9.15 32.45
12.5838 -9.15 18.95
12.5838 -9.15 41.45
12.5838 -9.15 36.95
12.5838 -11.55 14.45
12.5838 -9.15 27.95
9.19018 -11.85 27.95
9.19018 -9.45 81.95
9.19018 -11.85 23.45
9.19018 -11.85 18.95
9.9036 -11.85 27.95
9.9036 -9.45 81.95
9.9036 -11.85 18.95
9.9036 -11.85 14.45
12.3331 -10.35 45.95
12.3331 -10.35 32.45
12.3331 -10.35 18.95
12.3331 -10.35 41.45
12.3331 -10.35 36.95
12.3331 -12.75 14.45
12.738 -10.65 32.45
12.738 -10.65 18.95
12.738 -10.65 36.95
12.738 -13.05 14.45
12.738 -10.65 27.95
12.738 -10.65 23.45
7.82118 -11.25 81.95
7.82118 -11.25 27.95
7.82118 -8.85 81.95
7.82118 -11.25 77.45
7.82118 -11.25 72.95
11.9089 -10.35 59.45
11.9089 -10.35 54.95
11.9089 -10.35 50.45
11.9089 -10.35 45.95
11.9089 -10.35 32.45
11.9089 -10.35 18.95
7.66693 -13.05 81.95
7.66693 -13.05 27.95
7.66693 -10.65 81.95
7.66693 -13.05 77.45
12.0053 -10.35 58.55
12.0053 -10.35 54.05
12.0053 -10.35 49.55
12.0053 -10.35 36.05
12.0053 -10.35 22.55
12.0053 -10.35 45.05
12.3524 -10.35 49.55
12.3524 -10.35 36.05
12.3524 -10.35 22.55
12.3524 -10.35 45.05
12.3524 -10.35 40.55
12.3524 -12.75 18.05
12.1596 -10.35 54.05
12.1596 -10.35 49.55
12.1596 -10.35 36.05
12.1596 -10.35 22.55
12.1596 -10.35 45.05
12.1596 -10.35 40.55
11.8318 -10.35 63.05
11.8318 -10.35 58.55
11.8318 -10.35 54.05
11.8318 -10.35 49.55
11.8318 -10.35 36.05
9.30587 -11.85 31.55
9.30587 -9.45 85.55
9.30587 -11.85 27.05
9.30587 -11.85 22.55
10.3085 -8.85 85.55
10.3085 -11.25 18.05
12.0053 -10.35 58.25
12.0053 -10.35 53.75
12.0053 -10.35 49.25
12.0053 -10.35 35.75
12.0053 -10.35 22.25
12.0053 -10.35 44.75
12.1788 -10.35 53.75
12.1788 -10.35 49.25
12.1788 -10.35 35.75
12.1788 -10.35 22.25
12.1788 -10.35 44.75
12.1788 -10.35 40.25
10.2121 -9.45 85.25
10.2121 -11.85 17.75
12.1788 -10.35 52.85
12.1788 -10.35 48.35
12.1788 -10.35 34.85
12.1788 -10.35 21.35
12.1788 -10.35 43.85
12.1788 -10.35 39.35
12.3524 -10.35 48.35
12.3524 -10.35 34.85
12.3524 -10.35 21.35
12.3524 -10.35 43.85
12.3524 -10.35 39.35
12.3524 -12.75 16.85
13.2972 -8.55 21.35
13.2972 -8.55 25.85
13.2972 -10.95 21.35
12.1596 -10.35 52.55
12.1596 -10.35 48.05
12.1596 -10.35 34.55
12.1596 -10.35 21.05
12.1596 -10.35 43.55
12.1596 -10.35 39.05
9.46013 -11.85 30.05
9.46013 -9.45 84.05
9.46013 -11.85 25.55
9.46013 -11.85 21.05
13.3165 -8.55 21.05
13.3165 -8.55 25.55
13.3165 -10.95 21.05
7.66693 -10.95 84.05
7.66693 -10.95 30.05
7.66693 -8.55 84.05
7.66693 -10.95 79.55
8.16825 -11.25 84.05
8.16825 -11.25 30.05
8.16825 -8.85 84.05
8.16825 -11.25 75.05
8.16825 -11.25 25.55
11.0798 -12.45 16.55
11.0798 -10.05 79.55
11.0798 -10.05 70.55
11.0798 -10.05 66.05
8.26466 -12.75 84.05
8.26466 -12.75 30.05
8.26466 -10.35 84.05
8.26466 -12.75 75.05
8.26466 -12.75 25.55
7.87903 -12.75 84.05
7.87903 -12.75 30.05
7.87903 -10.35 84.05
7.87903 -12.75 79.55
7.87903 -12.75 75.05
7.93687 -10.95 83.75
7.93687 -10.95 29.75
7.93687 -8.55 83.75
7.93687 -10.95 79.25
7.93687 -10.95 74.75
7.93687 -10.95 25.25
7.72477 -10.95 83.75
7.72477 -10.95 29.75
7.72477 -8.55 83.75
7.72477 -10.95 79.25
7.72477 -10.95 74.75
8.14897 -11.25 83.75
8.14897 -11.25 29.75
8.14897 -8.85 83.75
8.14897 -11.25 74.75
8.14897 -11.25 25.25
8.11041 -12.15 83.75
8.11041 -12.15 29.75
8.11041 -9.75 83.75
8.11041 -12.15 74.75
8.11041 -12.15 25.25
11.8511 -10.35 61.25
11.8511 -10.35 56.75
11.8511 -10.35 52.25
11.8511 -10.35 47.75
11.8511 -10.35 34.25
7.66693 -13.05 85.55
7.66693 -13.05 31.55
7.66693 -10.65 85.55
7.66693 -13.05 81.05
11.8125 -10.35 63.05
11.8125 -10.35 58.55
11.8125 -10.35 54.05
11.8125 -10.35 49.55
11.8125 -10.35 36.05
7.91759 -11.25 85.55
7.91759 -11.25 31.55
7.91759 -8.85 85.55
7.91759 -11.25 81.05
7.91759 -11.25 76.55
7.91759 -11.25 27.05
7.91759 -11.25 85.85
7.91759 -11.25 31.85
7.91759 -8.85 85.85
7.91759 -11.25 81.35
7.91759 -11.25 76.85
7.91759 -11.25 27.35
11.8318 -10.35 62.45
11.8318 -10.35 57.95
11.8318 -10.35 53.45
11.8318 -10.35 48.95
11.8318 -10.35 35.45
8.2261 -12.45 84.95
8.2261 -12.45 30.95
8.2261 -10.05 84.95
8.2261 -12.45 75.95
8.2261 -12.45 26.45
7.95615 -11.25 84.95
7.95615 -11.25 30.95
7.95615 -8.85 84.95
7.95615 -11.25 80.45
7.95615 -11.25 75.95
7.95615 -11.25 26.45
7.66693 -13.05 85.25
7.66693 -13.05 31.25
7.66693 -10.65 85.25
7.66693 -13.05 80.75
11.7932 -10.35 62.75
11.7932 -10.35 58.25
11.7932 -10.35 53.75
11.7932 -10.35 49.25
11.7932 -10.35 35.75
12.4295 -9.75 35.75
12.4295 -9.75 22.25
12.4295 -9.75 44.75
12.4295 -9.75 40.25
12.4295 -12.15 17.75
7.91759 -11.25 85.25
7.91759 -11.25 31.25
7.91759 -8.85 85.25
7.91759 -11.25 80.75
7.91759 -11.25 76.25
7.91759 -11.25 26.75
8.68886 -13.05 30.35
8.68886 -10.65 84.35
8.68886 -13.05 25.85
10.9063 -10.35 84.35
10.9063 -12.75 16.85
10.9063 -10.35 79.85
10.9063 -10.35 70.85
11.4654 -10.05 70.85
11.4654 -10.05 66.35
11.4654 -10.05 61.85
11.4654 -10.05 57.35
11.3112 -10.05 70.85
11.3112 -10.05 66.35
11.3112 -10.05 61.85
8.014 -11.25 84.35
8.014 -11.25 30.35
8.014 -8.85 84.35
8.014 -11.25 79.85
8.014 -11.25 75.35
8.014 -11.25 25.85
11.8896 -10.35 62.15
11.8896 -10.35 57.65
11.8896 -10.35 53.15
11.8896 -10.35 48.65
11.8896 -10.35 35.15
11.8896 -10.35 21.65
7.97544 -11.25 84.65
7.97544 -11.25 30.65
7.97544 -8.85 84.65
7.97544 -11.25 80.15
7.97544 -11.25 75.65
7.97544 -11.25 26.15
7.66693 -10.95 83.45
7.66693 -10.95 29.45
7.66693 -8.55 83.45
7.66693 -10.95 78.95
8.14897 -11.25 83.45
8.14897 -11.25 29.45
8.14897 -8.85 83.45
8.14897 -11.25 74.45
8.14897 -11.25 24.95
7.95615 -13.05 83.45
7.95615 -13.05 29.45
7.95615 -10.65 83.45
7.95615 -13.05 78.95
7.95615 -13.05 74.45
7.95615 -13.05 24.95
7.78262 -10.95 83.15
7.78262 -10.95 29.15
7.78262 -8.55 83.15
7.78262 -10.95 78.65
7.78262 -10.95 74.15
8.14897 -11.25 83.15
8.14897 -11.25 29.15
8.14897 -8.85 83.15
8.14897 -11.25 74.15
8.14897 -11.25 24.65
11.9282 -10.35 56.15
11.9282 -10.35 51.65
11.9282 -10.35 47.15
11.9282 -10.35 33.65
11.9282 -10.35 20.15
7.82118 -13.05 83.15
7.82118 -13.05 29.15
7.82118 -10.65 83.15
7.82118 -13.05 78.65
7.82118 -13.05 74.15
8.16825 -11.25 82.85
8.16825 -11.25 28.85
8.16825 -8.85 82.85
8.16825 -11.25 73.85
8.16825 -11.25 24.35
11.9667 -10.35 55.85
11.9667 -10.35 51.35
11.9667 -10.35 46.85
11.9667 -10.35 33.35
11.9667 -10.35 19.85
11.9667 -10.35 42.35
7.72477 -13.05 82.85
7.72477 -13.05 28.85
7.72477 -10.65 82.85
7.72477 -13.05 78.35
7.72477 -13.05 73.85
7.82118 -10.95 82.55
7.82118 -10.95 28.55
7.82118 -8.55 82.55
7.82118 -10.95 78.05
7.82118 -10.95 73.55
8.20682 -11.25 82.55
8.20682 -11.25 28.55
8.20682 -8.85 82.55
8.20682 -11.25 73.55
8.20682 -11.25 24.05
7.68621 -13.05 82.55
7.68621 -13.05 28.55
7.68621 -10.65 82.55
7.68621 -13.05 78.05
11.2148 -10.05 68.15
11.2148 -10.05 63.65
11.7932 -10.35 59.15
11.7932 -10.35 54.65
11.7932 -10.35 50.15
11.7932 -10.35 45.65
11.7932 -10.35 32.15
7.72477 -13.05 81.65
7.72477 -13.05 27.65
7.72477 -10.65 81.65
7.72477 -13.05 77.15
7.72477 -13.05 72.65
12.0439 -10.35 58.85
12.0439 -10.35 54.35
12.0439 -10.35 49.85
12.0439 -10.35 36.35
12.0439 -10.35 22.85
12.0439 -10.35 45.35
12.2174 -10.35 54.35
12.2174 -10.35 49.85
12.2174 -10.35 36.35
12.2174 -10.35 22.85
12.2174 -10.35 45.35
12.2174 -10.35 40.85
12.2174 -12.75 18.35
10.0386 -9.45 85.85
10.0386 -11.85 22.85
10.0386 -11.85 18.35
12.7959 -10.65 35.45
12.7959 -10.65 21.95
12.7959 -10.65 39.95
12.7959 -10.65 30.95
12.7959 -10.65 26.45
12.2367 -10.35 53.45
12.2367 -10.35 48.95
12.2367 -10.35 35.45
12.2367 -10.35 21.95
12.2367 -10.35 44.45
12.2367 -10.35 39.95
12.2367 -12.75 17.45
13.2972 -8.55 21.95
13.2972 -8.55 26.45
13.2972 -10.95 21.95
12.1403 -10.35 53.15
12.1403 -10.35 48.65
12.1403 -10.35 35.15
12.1403 -10.35 21.65
12.1403 -10.35 44.15
12.1403 -10.35 39.65
12.3717 -10.35 48.65
12.3717 -10.35 35.15
12.3717 -10.35 21.65
12.3717 -10.35 44.15
12.3717 -10.35 39.65
12.3717 -12.75 17.15
6.95351 -10.95 84.65
6.95351 -10.95 30.65
6.95351 -8.55 84.65
13.2972 -8.55 21.65
13.2972 -8.55 26.15
13.2972 -10.95 21.65
12.8537 -10.65 34.25
12.8537 -10.65 20.75
12.8537 -10.65 29.75
12.8537 -10.65 25.25
12.1788 -10.35 52.25
12.1788 -10.35 47.75
12.1788 -10.35 34.25
12.1788 -10.35 20.75
12.1788 -10.35 43.25
12.1788 -10.35 38.75
13.3357 -8.55 20.75
13.3357 -8.55 25.25
13.3357 -10.95 20.75
13.355 -8.55 19.85
13.355 -8.55 24.35
13.355 -10.95 19.85
12.121 -10.35 51.35
12.121 -10.35 46.85
12.121 -10.35 33.35
12.121 -10.35 19.85
12.121 -10.35 42.35
12.121 -10.35 37.85
13.355 -8.55 20.15
13.355 -8.55 24.65
13.355 -10.95 20.15
11.369 -9.45 69.65
11.369 -9.45 65.15
11.369 -9.45 60.65
Cluster 4
14.1841 9.75 23.75
14.1841 9.75 32.75
14.1841 9.75 59.75
14.1841 9.75 64.25
14.1841 9.75 50.75
14.1841 9.75 14.75
14.1841 9.75 68.75
14.1841 9.75 19.25
14.1841 9.75 77.75
14.1841 9.75 82.25
14.2034 9.45 23.75
14.2034 9.45 32.75
14.2034 9.45 59.75
14.2034 9.45 64.25
14.2034 9.45 50.75
14.2034 9.45 14.75
14.2034 9.45 68.75
14.2034 9.45 19.25
14.2034 9.45 77.75
14.2034 9.45 82.25
13.6635 10.35 24.05
13.6635 10.35 33.05
14.2034 9.75 24.05
14.2034 9.75 33.05
14.2034 9.75 60.05
14.2034 9.75 64.55
14.2034 9.75 51.05
14.2034 9.75 15.05
14.2034 9.75 69.05
14.2034 9.75 19.55
14.2034 9.75 78.05
14.2034 9.75 82.55
14.1841 9.45 24.05
14.1841 9.45 33.05
14.1841 9.45 60.05
14.1841 9.45 64.55
14.1841 9.45 51.05
14.1841 9.45 15.05
14.1841 9.45 69.05
14.1841 9.45 19.55
14.1841 9.45 78.05
14.1841 9.45 82.55
14.2034 9.75 23.15
14.2034 9.75 32.15
14.2034 9.75 59.15
14.2034 9.75 63.65
14.2034 9.75 50.15
14.2034 9.75 14.15
14.2034 9.75 68.15
14.2034 9.75 18.65
14.2034 9.75 77.15
14.2034 9.75 81.65
14.2034 9.45 23.15
14.2034 9.45 32.15
14.2034 9.45 59.15
14.2034 9.45 63.65
14.2034 9.45 50.15
14.2034 9.45 14.15
14.2034 9.45 68.15
14.2034 9.45 18.65
14.2034 9.45 77.15
14.2034 9.45 81.65
14.2034 9.75 23.45
14.2034 9.75 32.45
14.2034 9.75 59.45
14.2034 9.75 63.95
14.2034 9.75 50.45
14.2034 9.75 14.45
14.2034 9.75 68.45
14.2034 9.75 18.95
14.2034 9.75 77.45
14.2034 9.75 81.95
14.2034 9.45 23.45
14.2034 9.45 32.45
14.2034 9.45 59.45
14.2034 9.45 63.95
14.2034 9.45 50.45
14.2034 9.45 14.45
14.2034 9.45 68.45
14.2034 9.45 18.95
14.2034 9.45 77.45
14.2034 9.45 81.95
14.377 10.05 23.75
14.377 10.05 32.75
14.377 10.05 59.75
14.377 10.05 64.25
14.377 10.05 50.75
14.377 10.05 14.75
14.377 10.05 68.75
14.377 10.05 19.25
14.377 10.05 77.75
14.377 10.05 82.25
14.2227 9.75 23.75
14.2227 9.75 32.75
14.2227 9.75 59.75
14.2227 9.75 64.25
14.2227 9.75 50.75
14.2227 9.75 14.75
14.2227 9.75 68.75
14.2227 9.75 19.25
14.2227 9.75 77.75
14.2227 9.75 82.25
14.3962 10.05 23.45
14.3962 10.05 32.45
14.3962 10.05 59.45
14.3962 10.05 63.95
14.3962 10.05 50.45
14.3962 10.05 14.45
14.3962 10.05 68.45
14.3962 10.05 18.95
14.3962 10.05 77.45
14.3962 10.05 81.95
14.2227 9.75 23.45
14.2227 9.75 32.45
14.2227 9.75 59.45
14.2227 9.75 63.95
14.2227 9.75 50.45
14.2227 9.75 14.45
14.2227 9.75 68.45
14.2227 9.75 18.95
14.2227 9.75 77.45
14.2227 9.75 81.95
14.1841 9.45 27.05
14.1841 9.45 36.05
14.1841 9.45 63.05
14.1841 9.45 67.55
14.1841 9.45 54.05
14.1841 9.45 18.05
14.1841 9.45 72.05
14.1841 9.45 22.55
14.1841 9.45 81.05
14.1841 9.45 85.55
14.1841 9.75 27.05
14.1841 9.75 36.05
14.1841 9.75 63.05
14.1841 9.75 67.55
14.1841 9.75 54.05
14.1841 9.75 18.05
14.1841 9.75 72.05
14.1841 9.75 22.55
14.1841 9.75 81.05
14.1841 9.75 85.55
14.1841 9.45 26.75
14.1841 9.45 35.75
14.1841 9.45 62.75
14.1841 9.45 67.25
14.1841 9.45 53.75
14.1841 9.45 17.75
14.1841 9.45 71.75
14.1841 9.45 22.25
14.1841 9.45 80.75
14.1841 9.45 85.25
14.1841 9.75 26.75
14.1841 9.75 35.75
14.1841 9.75 62.75
14.1841 9.75 67.25
14.1841 9.75 53.75
14.1841 9.75 17.75
14.1841 9.75 71.75
14.1841 9.75 22.25
14.1841 9.75 80.75
14.1841 9.75 85.25
14.1841 9.45 25.85
14.1841 9.45 34.85
14.1841 9.45 61.85
14.1841 9.45 66.35
14.1841 9.45 52.85
14.1841 9.45 16.85
14.1841 9.45 70.85
14.1841 9.45 21.35
14.1841 9.45 79.85
14.1841 9.45 84.35
14.1841 9.75 25.85
14.1841 9.75 34.85
14.1841 9.75 61.85
14.1841 9.75 66.35
14.1841 9.75 52.85
14.1841 9.75 16.85
14.1841 9.75 70.85
14.1841 9.75 21.35
14.1841 9.75 79.85
14.1841 9.75 84.35
13.2972 10.65 25.85
14.2034 9.45 25.55
14.2034 9.45 34.55
14.2034 9.45 61.55
14.2034 9.45 66.05
14.2034 9.45 52.55
14.2034 9.45 16.55
14.2034 9.45 70.55
14.2034 9.45 21.05
14.2034 9.45 79.55
14.2034 9.45 84.05
14.1841 9.75 25.55
14.1841 9.75 34.55
14.1841 9.75 61.55
14.1841 9.75 66.05
14.1841 9.75 52.55
14.1841 9.75 16.55
14.1841 9.75 70.55
14.1841 9.75 21.05
14.1841 9.75 79.55
14.1841 9.75 84.05
13.3165 10.65 25.55
14.4155 10.05 25.55
14.4155 10.05 34.55
14.4155 10.05 61.55
14.4155 10.05 66.05
14.4155 10.05 52.55
14.4155 10.05 16.55
14.4155 10.05 70.55
14.4155 10.05 21.05
14.4155 10.05 79.55
14.4155 10.05 84.05
14.2227 9.75 25.55
14.2227 9.75 34.55
14.2227 9.75 61.55
14.2227 9.75 66.05
14.2227 9.75 52.55
14.2227 9.75 16.55
14.2227 9.75 70.55
14.2227 9.75 21.05
14.2227 9.75 79.55
14.2227 9.75 84.05
14.4155 10.05 25.25
14.4155 10.05 34.25
14.4155 10.05 61.25
14.4155 10.05 65.75
14.4155 10.05 52.25
14.4155 10.05 16.25
14.4155 10.05 70.25
14.4155 10.05 20.75
14.4155 10.05 79.25
14.4155 10.05 83.75
14.242 9.75 25.25
14.242 9.75 34.25
14.242 9.75 61.25
14.242 9.75 65.75
14.242 9.75 52.25
14.242 9.75 16.25
14.242 9.75 70.25
14.242 9.75 20.75
14.242 9.75 79.25
14.242 9.75 83.75
14.242 9.75 27.05
14.242 9.75 36.05
14.242 9.75 63.05
14.242 9.75 67.55
14.242 9.75 54.05
14.242 9.75 18.05
14.242 9.75 72.05
14.242 9.75 22.55
14.242 9.75 81.05
14.242 9.75 85.55
14.3962 10.05 27.05
14.3962 10.05 36.05
14.3962 10.05 63.05
14.3962 10.05 67.55
14.3962 10.05 54.05
14.3962 10.05 18.05
14.3962 10.05 72.05
14.3962 10.05 22.55
14.3962 10.05 81.05
14.3962 10.05 85.55
14.242 9.75 27.35
14.242 9.75 36.35
14.242 9.75 63.35
14.242 9.75 67.85
14.242 9.75 54.35
14.242 9.75 18.35
14.242 9.75 72.35
14.242 9.75 22.85
14.242 9.75 81.35
14.242 9.75 85.85
14.377 10.05 27.35
14.377 10.05 36.35
14.377 10.05 63.35
14.377 10.05 67.85
14.377 10.05 54.35
14.377 10.05 18.35
14.377 10.05 72.35
14.377 10.05 22.85
14.377 10.05 81.35
14.377 10.05 85.85
14.2227 9.75 26.45
14.2227 9.75 35.45
14.2227 9.75 62.45
14.2227 9.75 66.95
14.2227 9.75 53.45
14.2227 9.75 17.45
14.2227 9.75 71.45
14.2227 9.75 21.95
14.2227 9.75 80.45
14.2227 9.75 84.95
14.242 9.75 26.75
14.242 9.75 35.75
14.242 9.75 62.75
14.242 9.75 67.25
14.242 9.75 53.75
14.242 9.75 17.75
14.242 9.75 71.75
14.242 9.75 22.25
14.242 9.75 80.75
14.242 9.75 85.25
14.2227 9.75 25.85
14.2227 9.75 34.85
14.2227 9.75 61.85
14.2227 9.75 66.35
14.2227 9.75 52.85
14.2227 9.75 16.85
14.2227 9.75 70.85
14.2227 9.75 21.35
14.2227 9.75 79.85
14.2227 9.75 84.35
14.242 9.75 26.15
14.242 9.75 35.15
14.242 9.75 62.15
14.242 9.75 66.65
14.242 9.75 53.15
14.242 9.75 17.15
14.242 9.75 71.15
14.242 9.75 21.65
14.242 9.75 80.15
14.242 9.75 84.65
14.4541 10.05 24.95
14.4541 10.05 33.95
14.4541 10.05 60.95
14.4541 10.05 65.45
14.4541 10.05 51.95
14.4541 10.05 15.95
14.4541 10.05 69.95
14.4541 10.05 20.45
14.4541 10.05 78.95
14.4541 10.05 83.45
14.2227 9.75 24.95
14.2227 9.75 33.95
14.2227 9.75 60.95
14.2227 9.75 65.45
14.2227 9.75 51.95
14.2227 9.75 15.95
14.2227 9.75 69.95
14.2227 9.75 20.45
14.2227 9.75 78.95
14.2227 9.75 83.45
14.2227 9.75 24.65
14.2227 9.75 33.65
14.2227 9.75 60.65
14.2227 9.75 65.15
14.2227 9.75 51.65
14.2227 9.75 15.65
14.2227 9.75 69.65
14.2227 9.75 20.15
14.2227 9.75 78.65
14.2227 9.75 83.15
14.4155 10.05 24.35
14.4155 10.05 33.35
14.4155 10.05 60.35
14.4155 10.05 64.85
14.4155 10.05 51.35
14.4155 10.05 15.35
14.4155 10.05 69.35
14.4155 10.05 19.85
14.4155 10.05 78.35
14.4155 10.05 82.85
14.242 9.75 24.35
14.242 9.75 33.35
14.242 9.75 60.35
14.242 9.75 64.85
14.242 9.75 51.35
14.242 9.75 15.35
14.242 9.75 69.35
14.242 9.75 19.85
14.242 9.75 78.35
14.242 9.75 82.85
14.3962 10.05 24.05
14.3962 10.05 33.05
14.3962 10.05 60.05
14.3962 10.05 64.55
14.3962 10.05 51.05
14.3962 10.05 15.05
14.3962 10.05 69.05
14.3962 10.05 19.55
14.3962 10.05 78.05
14.3962 10.05 82.55
14.2227 9.75 24.05
14.2227 9.75 33.05
14.2227 9.75 60.05
14.2227 9.75 64.55
14.2227 9.75 51.05
14.2227 9.75 15.05
14.2227 9.75 69.05
14.2227 9.75 19.55
14.2227 9.75 78.05
14.2227 9.75 82.55
14.242 9.75 23.15
14.242 9.75 32.15
14.242 9.75 59.15
14.242 9.75 63.65
14.242 9.75 50.15
14.242 9.75 14.15
14.242 9.75 68.15
14.242 9.75 18.65
14.242 9.75 77.15
14.242 9.75 81.65
14.2034 9.45 27.35
14.2034 9.45 36.35
14.2034 9.45 63.35
14.2034 9.45 67.85
14.2034 9.45 54.35
14.2034 9.45 18.35
14.2034 9.45 72.35
14.2034 9.45 22.85
14.2034 9.45 81.35
14.2034 9.45 85.85
14.2034 9.75 27.35
14.2034 9.75 36.35
14.2034 9.75 63.35
14.2034 9.75 67.85
14.2034 9.75 54.35
14.2034 9.75 18.35
14.2034 9.75 72.35
14.2034 9.75 22.85
14.2034 9.75 81.35
14.2034 9.75 85.85
14.2034 9.45 26.45
14.2034 9.45 35.45
14.2034 9.45 62.45
14.2034 9.45 66.95
14.2034 9.45 53.45
14.2034 9.45 17.45
14.2034 9.45 71.45
14.2034 9.45 21.95
14.2034 9.45 80.45
14.2034 9.45 84.95
14.2034 9.75 26.45
14.2034 9.75 35.45
14.2034 9.75 62.45
14.2034 9.75 66.95
14.2034 9.75 53.45
14.2034 9.75 17.45
14.2034 9.75 71.45
14.2034 9.75 21.95
14.2034 9.75 80.45
14.2034 9.75 84.95
13.2972 10.65 26.45
14.2034 9.45 26.15
14.2034 9.45 35.15
14.2034 9.45 62.15
14.2034 9.45 66.65
14.2034 9.45 53.15
14.2034 9.45 17.15
14.2034 9.45 71.15
14.2034 9.45 21.65
14.2034 9.45 80.15
14.2034 9.45 84.65
14.1841 9.75 26.15
14.1841 9.75 35.15
14.1841 9.75 62.15
14.1841 9.75 66.65
14.1841 9.75 53.15
14.1841 9.75 17.15
14.1841 9.75 71.15
14.1841 9.75 21.65
14.1841 9.75 80.15
14.1841 9.75 84.65
13.2972 10.65 26.15
14.2034 9.45 25.25
14.2034 9.45 34.25
14.2034 9.45 61.25
14.2034 9.45 65.75
14.2034 9.45 52.25
14.2034 9.45 16.25
14.2034 9.45 70.25
14.2034 9.45 20.75
14.2034 9.45 79.25
14.2034 9.45 83.75
14.2034 9.75 25.25
14.2034 9.75 34.25
14.2034 9.75 61.25
14.2034 9.75 65.75
14.2034 9.75 52.25
14.2034 9.75 16.25
14.2034 9.75 70.25
14.2034 9.75 20.75
14.2034 9.75 79.25
14.2034 9.75 83.75
13.3357 10.65 25.25
14.2034 9.45 24.95
14.2034 9.45 33.95
14.2034 9.45 60.95
14.2034 9.45 65.45
14.2034 9.45 51.95
14.2034 9.45 15.95
14.2034 9.45 69.95
14.2034 9.45 20.45
14.2034 9.45 78.95
14.2034 9.45 83.45
14.1841 9.75 24.95
14.1841 9.75 33.95
14.1841 9.75 60.95
14.1841 9.75 65.45
14.1841 9.75 51.95
14.1841 9.75 15.95
